DBN,school_name,year,pct_attendance,pct_chronically_absent
01M015,P.S. 015 Roberto Clemente,2019,92.62472534,24.47916603
01M015,P.S. 015 Roberto Clemente,2020,92.89133453,28.43137169
01M015,P.S. 015 Roberto Clemente,2021,87.97344208,42.21105576
01M015,P.S. 015 Roberto Clemente,2022,84.99510193,59.4736824
01M015,P.S. 015 Roberto Clemente,2023,87.26693726,50.48543549
01M019,P.S. 019 Asher Levy,2019,91.10301208,32.83018875
01M019,P.S. 019 Asher Levy,2020,91.84460449,28.79999924
01M019,P.S. 019 Asher Levy,2021,93.1217804,23.47417831
01M019,P.S. 019 Asher Levy,2022,87.88537598,52.38095093
01M020,P.S. 020 Anna Silver,2019,92.06154633,31.73077011
01M020,P.S. 020 Anna Silver,2020,91.13122559,37.72101974
01M020,P.S. 020 Anna Silver,2021,92.29385376,23.29411697
01M020,P.S. 020 Anna Silver,2022,85.86123657,53.55191422
01M020,P.S. 020 Anna Silver,2023,87.10037231,57.32647705
01M034,P.S. 034 Franklin D. Roosevelt,2019,88.50045013,48.02431488
01M034,P.S. 034 Franklin D. Roosevelt,2020,87.13712311,47.24919128
01M034,P.S. 034 Franklin D. Roosevelt,2021,88.52602386,40.55944061
01M034,P.S. 034 Franklin D. Roosevelt,2022,80.30741882,70.24221802
01M034,P.S. 034 Franklin D. Roosevelt,2023,81.92786407,66.796875
01M063,The STAR Academy - P.S.63,2019,90.8647995,33.06772995
01M063,The STAR Academy - P.S.63,2020,90.63497162,33.73983765
01M063,The STAR Academy - P.S.63,2021,92.91767883,25.67567635
01M063,The STAR Academy - P.S.63,2022,87.96910858,51.54639053
01M063,The STAR Academy - P.S.63,2023,88.28869629,50.73891449
01M064,P.S. 064 Robert Simon,2019,88.68851471,48.14814758
01M064,P.S. 064 Robert Simon,2020,90.70039368,38.05667877
01M064,P.S. 064 Robert Simon,2021,87.59320068,48.06866837
01M064,P.S. 064 Robert Simon,2022,82.90237427,66.08695984
01M064,P.S. 064 Robert Simon,2023,86.13449097,54.3103447
01M110,P.S. 110 Florence Nightingale,2019,93.8995285,24.29667473
01M110,P.S. 110 Florence Nightingale,2020,93.92708588,19.36274529
01M110,P.S. 110 Florence Nightingale,2021,93.94639587,19.37172699
01M110,P.S. 110 Florence Nightingale,2022,89.85777283,41.39941788
01M110,P.S. 110 Florence Nightingale,2023,90.33002472,39.24050522
01M134,P.S. 134 Henrietta Szold,2019,89.31084442,48.11320877
01M134,P.S. 134 Henrietta Szold,2020,90.52146149,40.9774437
01M134,P.S. 134 Henrietta Szold,2021,84.12837219,54.79452133
01M134,P.S. 134 Henrietta Szold,2022,83.64463806,66.1764679
01M134,P.S. 134 Henrietta Szold,2023,86.43112183,62.22222137
01M140,P.S. 140 Nathan Straus,2019,88.50696564,49.15662766
01M140,P.S. 140 Nathan Straus,2020,88.71497345,47.51243591
01M140,P.S. 140 Nathan Straus,2021,78.78320313,63.14363098
01M140,P.S. 140 Nathan Straus,2022,78.27893829,79.83870697
01M140,P.S. 140 Nathan Straus,2023,81.69595337,69.0821228
01M142,P.S. 142 Amalia Castro,2019,90.75862122,38.58267593
01M142,P.S. 142 Amalia Castro,2020,90.7039032,38.285713200000004
01M142,P.S. 142 Amalia Castro,2021,90.43283844,35.7558136
01M142,P.S. 142 Amalia Castro,2022,85.07099152,63.15789413
01M142,P.S. 142 Amalia Castro,2023,86.66688538,54.12371063
01M184,P.S. 184m Shuang Wen,2019,97.5777359,4.617604733
01M184,P.S. 184m Shuang Wen,2020,96.89513397,6.292749882
01M184,P.S. 184m Shuang Wen,2021,97.29586029,6.18131876
01M184,P.S. 184m Shuang Wen,2022,96.82701874,6.097560883
01M184,P.S. 184m Shuang Wen,2023,96.20747375,10.06622505
01M188,P.S. 188 The Island School,2019,87.7538147,51.55279541
01M188,P.S. 188 The Island School,2020,88.36962891,49.41995239
01M188,P.S. 188 The Island School,2021,83.4755249,53.05623627
01M188,P.S. 188 The Island School,2022,81.477211,66.74208069
01M188,P.S. 188 The Island School,2023,84.0588913,57.19696808
01M292,Orchard Collegiate Academy,2019,91.81071471999999,30.3921566
01M292,Orchard Collegiate Academy,2020,91.05058289,37.22943878
01M292,Orchard Collegiate Academy,2021,80.67683411,56.85618591
01M292,Orchard Collegiate Academy,2022,76.710289,65.55184174
01M292,Orchard Collegiate Academy,2023,81.6654129,55.714286799999996
01M315,The East Village Community School,2019,94.65976715,14.91228104
01M315,The East Village Community School,2020,94.20095062,18.39762688
01M315,The East Village Community School,2021,95.76663208,11.32686043
01M315,The East Village Community School,2022,91.8285675,26.75159264
01M315,The East Village Community School,2023,89.87248993,37.21881485
01M332,University Neighborhood Middle School,2019,91.7199173,27.4418602
01M332,University Neighborhood Middle School,2020,91.77539063,26.7857151
01M332,University Neighborhood Middle School,2021,84.88298035,46.44549942
01M332,University Neighborhood Middle School,2022,85.31466675,54.63414764
01M332,University Neighborhood Middle School,2023,83.90238953,53.26633072
01M361,The Children's Workshop School,2019,91.83238983,27.32732773
01M361,The Children's Workshop School,2020,91.72328186,26.97947121
01M361,The Children's Workshop School,2021,91.99043274,23.96166229
01M361,The Children's Workshop School,2022,92.17062378,23.46938705
01M361,The Children's Workshop School,2023,89.99610901,42.01183319
01M363,Neighborhood School,2019,93.44371796,19.55128288
01M363,Neighborhood School,2020,93.62261963,19.80519485
01M363,Neighborhood School,2021,96.33894348,9.090909004
01M363,Neighborhood School,2022,90.20330811,40.16064072
01M363,Neighborhood School,2023,89.48195648,48.33333206
01M364,Earth School,2019,93.0620575,24.3016758
01M364,Earth School,2020,91.95905304,29.5580101
01M364,Earth School,2021,92.69351959,25.25252533
01M364,Earth School,2022,89.09944916,42.51012039
01M364,Earth School,2023,89.24219513,46.69603348
01M378,School for Global Leaders,2019,89.16274261,41.15523529
01M378,School for Global Leaders,2020,90.59640503,34.23423386
01M378,School for Global Leaders,2021,93.77033997,20
01M378,School for Global Leaders,2022,87.99932861,47.48603439
01M378,School for Global Leaders,2023,87.83375549,52.45098114
01M448,University Neighborhood High School,2019,91.21324158,27.74451065
01M448,University Neighborhood High School,2020,91.27534485,25.79999924
01M448,University Neighborhood High School,2021,86.03792572,38.68739319
01M448,University Neighborhood High School,2022,83.56562805,53.30812836
01M448,University Neighborhood High School,2023,87.84564972,37.83230972
01M450,East Side Community School,2019,94.70715332,11.82481766
01M450,East Side Community School,2020,95.16418457,11.97080326
01M450,East Side Community School,2021,97.77419281,3.795620441
01M450,East Side Community School,2022,92.19406891,25.85227203
01M450,East Side Community School,2023,93.63143158,19.66292191
01M509,Marta Valle High School,2019,79.75127411,60
01M509,Marta Valle High School,2020,84.19455719,50
01M539,"New Explorations into Science, Technology and Math",2019,96.08653259,6.651506424
01M539,"New Explorations into Science, Technology and Math",2020,95.77776337,8.710033417
01M539,"New Explorations into Science, Technology and Math",2021,96.67879486,6.844741344
01M539,"New Explorations into Science, Technology and Math",2022,93.98872375,15.01519775
01M539,"New Explorations into Science, Technology and Math",2023,94.29398346,14.03294659
01M696,Bard High School Early College,2019,95.0507431,11.34521866
01M696,Bard High School Early College,2020,95.89951324,10.01615524
01M696,Bard High School Early College,2021,94.21598816,19.78022003
01M696,Bard High School Early College,2022,89.63925934,37.70226669
01M696,Bard High School Early College,2023,92.16017914,25.83479881
01M839,Tompkins Square Middle School,2019,95.08178711,13.25966835
01M839,Tompkins Square Middle School,2020,94.54528046,13.97260284
01M839,Tompkins Square Middle School,2021,96.81153107,7.282913208
01M839,Tompkins Square Middle School,2022,92.13405609,28.78338242
01M839,Tompkins Square Middle School,2023,92.5969162,26.28398705
02M001,P.S. 001 Alfred E. Smith,2019,94.28735352,19.36507988
02M001,P.S. 001 Alfred E. Smith,2020,93.76663971,21.64179039
02M001,P.S. 001 Alfred E. Smith,2021,91.86660767,29.62962914
02M001,P.S. 001 Alfred E. Smith,2022,86.60163116,48.52320862
02M001,P.S. 001 Alfred E. Smith,2023,87.11673737,50.92592621
02M002,P.S. 002 Meyer London,2019,96.34438324,13.3720932
02M002,P.S. 002 Meyer London,2020,95.32710266,16.37931061
02M002,P.S. 002 Meyer London,2021,93.96225739,17.28972054
02M002,P.S. 002 Meyer London,2022,91.60313416,30.46875
02M002,P.S. 002 Meyer London,2023,93.07600403000001,25.64841461
02M003,P.S. 003 Charrette School,2019,93.5658493,20.56074715
02M003,P.S. 003 Charrette School,2020,93.65486145,16.78129387
02M003,P.S. 003 Charrette School,2021,96.736763,8.723748207
02M003,P.S. 003 Charrette School,2022,92.16859436,24.48979568
02M003,P.S. 003 Charrette School,2023,91.86798096,27.89855003
02M006,P.S. 006 Lillie D. Blake,2019,95.54787445,7.571428776
02M006,P.S. 006 Lillie D. Blake,2020,95.54358673,9.436834335
02M006,P.S. 006 Lillie D. Blake,2021,97.70318604,4.769736767
02M006,P.S. 006 Lillie D. Blake,2022,93.82331848,18.18181801
02M006,P.S. 006 Lillie D. Blake,2023,92.81664276,23.70617676
02M011,P.S. 011: The Sarah J. Garnet Elementary School,2019,94.85860443,13.62162209
02M011,P.S. 011: The Sarah J. Garnet Elementary School,2020,94.34846497,16.80942154
02M011,P.S. 011: The Sarah J. Garnet Elementary School,2021,96.62393951,10.57108116
02M011,P.S. 011: The Sarah J. Garnet Elementary School,2022,92.30329895,25.26595688
02M011,P.S. 011: The Sarah J. Garnet Elementary School,2023,90.55693817,32.44552231
02M033,P.S. 033 Chelsea Prep,2019,92.90332031,28.0851059
02M033,P.S. 033 Chelsea Prep,2020,93.07263184,24.81089211
02M033,P.S. 033 Chelsea Prep,2021,90.91098022,26.66666603
02M033,P.S. 033 Chelsea Prep,2022,90.27438354,35.60606003
02M033,P.S. 033 Chelsea Prep,2023,88.83308411,39.75903702
02M040,P.S. 040 Augustus Saint-Gaudens,2019,95.69363403,8.241758347
02M040,P.S. 040 Augustus Saint-Gaudens,2020,95.18733215,10.16713047
02M040,P.S. 040 Augustus Saint-Gaudens,2021,96.78656006,4.454685211
02M040,P.S. 040 Augustus Saint-Gaudens,2022,93.72257233,16.03927994
02M040,P.S. 040 Augustus Saint-Gaudens,2023,93.72719574,19.17355347
02M041,P.S. 041 Greenwich Village,2019,95.84449005,4.255319118
02M041,P.S. 041 Greenwich Village,2020,95.79219055,6.696428776
02M041,P.S. 041 Greenwich Village,2021,97.45440674,4.634581089
02M041,P.S. 041 Greenwich Village,2022,93.54573059,18.36327362
02M041,P.S. 041 Greenwich Village,2023,92.96006012,20.07952309
02M042,P.S. 042 Benjamin Altman,2019,97.12023926,7.419898987
02M042,P.S. 042 Benjamin Altman,2020,96.49627686,8.885017395
02M042,P.S. 042 Benjamin Altman,2021,97.67225647,6.533575535
02M042,P.S. 042 Benjamin Altman,2022,92.43608856,26.75276756
02M042,P.S. 042 Benjamin Altman,2023,94.96723938,15.03906345
02M047,47 The American Sign Language and English Secondar,2019,90.13513947,35.29411697
02M047,47 The American Sign Language and English Secondar,2020,90.33423615,42.1940918
02M047,47 The American Sign Language and English Secondar,2021,81.64538574,55.30973434
02M047,47 The American Sign Language and English Secondar,2022,79.9803772,71.66666412
02M047,47 The American Sign Language and English Secondar,2023,81.50134277,62.67942429
02M051,P.S. 051 Elias Howe,2019,91.59053802,32.08255005
02M051,P.S. 051 Elias Howe,2020,91.93251038,29.84790802
02M051,P.S. 051 Elias Howe,2021,87.71537018,34.75609589
02M051,P.S. 051 Elias Howe,2022,87.72396088,47.02127838
02M051,P.S. 051 Elias Howe,2023,87.18856812,52.39786911
02M059,P.S. 059 Beekman Hill International,2019,95.69718933,8.051529884
02M059,P.S. 059 Beekman Hill International,2020,95.54427338,10.2564106
02M059,P.S. 059 Beekman Hill International,2021,97.19652557,6.085526466
02M059,P.S. 059 Beekman Hill International,2022,91.75413513,25.34246635
02M059,P.S. 059 Beekman Hill International,2023,91.99778748,23.64620972
02M077,P.S. 77 Lower Lab School,2019,96.75487518,1.388888836
02M077,P.S. 77 Lower Lab School,2020,96.19802094,7.438016415
02M077,P.S. 77 Lower Lab School,2021,98.84307861,0
02M077,P.S. 77 Lower Lab School,2022,95.53781891,8.045976639
02M077,P.S. 77 Lower Lab School,2023,94.54673004,11.52815056
02M089,P.S. 89,2019,96.14430237,4.042553425
02M089,P.S. 89,2020,95.45297241,7.11206913
02M089,P.S. 89,2021,96.13680267,8.757061958
02M089,P.S. 89,2022,92.87445068,23.94366264
02M089,P.S. 89,2023,93.47154236,14.85714245
02M104,J.H.S. 104 Simon Baruch,2019,96.46286011,9.13043499
02M104,J.H.S. 104 Simon Baruch,2020,96.41666412,9.034543991
02M104,J.H.S. 104 Simon Baruch,2021,96.15847015,10.55662155
02M104,J.H.S. 104 Simon Baruch,2022,94.08572388,18.90440369
02M104,J.H.S. 104 Simon Baruch,2023,92.70019531,27.24637604
02M111,P.S. 111 Adolph S. Ochs,2019,91.53834534,37.42071915
02M111,P.S. 111 Adolph S. Ochs,2020,91.32971954,30.81760979
02M111,P.S. 111 Adolph S. Ochs,2021,88.34677887,35.83138275
02M111,P.S. 111 Adolph S. Ochs,2022,88.39765167,43.52617264
02M111,P.S. 111 Adolph S. Ochs,2023,85.52376556,57.22772217
02M114,East Side Middle School,2019,97.37746429,1.101321578
02M114,East Side Middle School,2020,97.27767181,2.614379168
02M114,East Side Middle School,2021,98.07704926,5.133928776
02M114,East Side Middle School,2022,96.40672302,6.775701046
02M114,East Side Middle School,2023,95.58058167,9.154929161
02M116,P.S. 116 Mary Lindley Murray,2019,94.26660919,17.94392586
02M116,P.S. 116 Mary Lindley Murray,2020,93.49687195,21.90476227
02M116,P.S. 116 Mary Lindley Murray,2021,92.59809113,19.85981369
02M116,P.S. 116 Mary Lindley Murray,2022,90.36814117,38.07228851
02M116,P.S. 116 Mary Lindley Murray,2023,87.3314209,49.04458618
02M124,P.S. 124 Yung Wing,2019,97.86232758,3.644314766
02M124,P.S. 124 Yung Wing,2020,97.11781311,4.698972225
02M124,P.S. 124 Yung Wing,2021,98.9682312,0.9104704261
02M124,P.S. 124 Yung Wing,2022,96.31915283,8.374383926
02M124,P.S. 124 Yung Wing,2023,96.7671051,5.137614727
02M126,P.S. 126 Jacob August Riis,2019,96.81196594,11.70068073
02M126,P.S. 126 Jacob August Riis,2020,96.77689362,9.562841415
02M126,P.S. 126 Jacob August Riis,2021,96.50909424,8.853410721
02M126,P.S. 126 Jacob August Riis,2022,95.05244446,14.53674126
02M126,P.S. 126 Jacob August Riis,2023,95.07816315,17.2185421
02M130,P.S. 130 Hernando De Soto,2019,97.97774506,3.211009264
02M130,P.S. 130 Hernando De Soto,2020,96.57086182,7.347446918
02M130,P.S. 130 Hernando De Soto,2021,99.2624588,0.9247027636
02M130,P.S. 130 Hernando De Soto,2022,96.92540741,7.866868496
02M130,P.S. 130 Hernando De Soto,2023,94.94343567,15.34008694
02M131,M.S. 131,2019,97.30779266,7.211538315
02M131,M.S. 131,2020,96.53679657,10.52631569
02M131,M.S. 131,2021,91.47193909,26.45914459
02M131,M.S. 131,2022,93.3711853,24.15254211
02M131,M.S. 131,2023,92.31062317,30.1418438
02M135,The Urban Assembly School for Emergency Management,2019,86.2758255,44.92753601
02M135,The Urban Assembly School for Emergency Management,2020,87.51660156,42.58555222
02M135,The Urban Assembly School for Emergency Management,2021,86.19010925,35.76642227
02M135,The Urban Assembly School for Emergency Management,2022,78.07449341,70.76412201
02M135,The Urban Assembly School for Emergency Management,2023,83.57022095,53.65079498
02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,2019,85.14394379,54.03422928
02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,2020,84.48757172,48.82629013
02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,2021,76.37921906,63.63636398
02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,2022,78.66687012,64.25
02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,2023,80.76166534,57.8249321
02M150,P.S. 150,2019,96.22669983,4.712041855
02M150,P.S. 150,2020,95.58129883,6.770833492
02M150,P.S. 150,2021,96.2414093,8.791209221
02M150,P.S. 150,2022,93.7481842,22.98136711
02M150,P.S. 150,2023,92.61740875,24.10256386
02M151,Yorkville Community School,2019,93.21186829,22.02380943
02M151,Yorkville Community School,2020,93.08005524,24.43531799
02M151,Yorkville Community School,2021,91.73374176,21.78899002
02M151,Yorkville Community School,2022,90.35723114,32.30769348
02M151,Yorkville Community School,2023,89.90529633,34.97267914
02M158,P.S. 158 Bayard Taylor,2019,95.26270294,9.500609398
02M158,P.S. 158 Bayard Taylor,2020,94.82898712,12.15066814
02M158,P.S. 158 Bayard Taylor,2021,97.01797485,4.978662968
02M158,P.S. 158 Bayard Taylor,2022,94.03323364,16.61721039
02M158,P.S. 158 Bayard Taylor,2023,93.50603485,16.39097786
02M167,J.H.S. 167 Robert F. Wagner,2019,95.89785767,9.013484955
02M167,J.H.S. 167 Robert F. Wagner,2020,95.75218201,9.796807289
02M167,J.H.S. 167 Robert F. Wagner,2021,93.16831207,20.19969368
02M167,J.H.S. 167 Robert F. Wagner,2022,93.755867,18.36562729
02M167,J.H.S. 167 Robert F. Wagner,2023,93.27773285,20.57998085
02M177,Yorkville East Middle School,2019,95.01605225,9.361701965
02M177,Yorkville East Middle School,2020,96.129776,7.327586174
02M177,Yorkville East Middle School,2021,95.69843292,12.44813347
02M177,Yorkville East Middle School,2022,93.39086151,22.60869598
02M177,Yorkville East Middle School,2023,93.47874451,22.00772285
02M183,P.S. 183 Robert L. Stevenson,2019,95.9838028,6.735751152
02M183,P.S. 183 Robert L. Stevenson,2020,95.26998138,10.40650368
02M183,P.S. 183 Robert L. Stevenson,2021,97.84077454,2.342342377
02M183,P.S. 183 Robert L. Stevenson,2022,94.86647034,13.23251438
02M183,P.S. 183 Robert L. Stevenson,2023,94.34055328,14.174757
02M198,P.S. 198 Isador E. Ida Straus,2019,94.44231415,15.41501999
02M198,P.S. 198 Isador E. Ida Straus,2020,94.07748413,17.45098114
02M198,P.S. 198 Isador E. Ida Straus,2021,97.1752243,7.337526321
02M198,P.S. 198 Isador E. Ida Straus,2022,93.48979187,17.4311924
02M198,P.S. 198 Isador E. Ida Straus,2023,91.7492218,30.89770317
02M212,P.S. 212 Midtown West,2019,94.79164886,16.79999924
02M212,P.S. 212 Midtown West,2020,93.36190033,21.71581841
02M212,P.S. 212 Midtown West,2021,95.76725769,11.27596474
02M212,P.S. 212 Midtown West,2022,90.74855042,35.19736862
02M212,P.S. 212 Midtown West,2023,86.44452667,47.17514038
02M217,P.S./I.S. 217 Roosevelt Island,2019,95.02453613,13.94302845
02M217,P.S./I.S. 217 Roosevelt Island,2020,95.81759644,10.89552212
02M217,P.S./I.S. 217 Roosevelt Island,2021,95.97648621,9.715993881
02M217,P.S./I.S. 217 Roosevelt Island,2022,92.01290131,26.9633503
02M217,P.S./I.S. 217 Roosevelt Island,2023,92.80974579,22.25130844
02M225,Ella Baker School,2019,93.16671753,22.01834869
02M225,Ella Baker School,2020,93.43302917,20.83333397
02M225,Ella Baker School,2021,95.17311859,14.98559093
02M225,Ella Baker School,2022,90.88696289,32.93413162
02M225,Ella Baker School,2023,90.00084686,37.63736343
02M234,P.S. 234 Independence School,2019,95.57994843,10.03039646
02M234,P.S. 234 Independence School,2020,95.38616943,10.78582478
02M234,P.S. 234 Independence School,2021,96.87084961,4.651162624
02M234,P.S. 234 Independence School,2022,94.15010071,17.24137878
02M234,P.S. 234 Independence School,2023,93.45698547,20.1244812
02M255,M.S. 255 Salk School of Science,2019,97.20960999,2.777777672
02M255,M.S. 255 Salk School of Science,2020,96.86437988,4.947916508
02M255,M.S. 255 Salk School of Science,2021,98.12006378,3.305785179
02M255,M.S. 255 Salk School of Science,2022,95.80201721,9.06432724
02M255,M.S. 255 Salk School of Science,2023,94.78832245,13.74663067
02M260,The Clinton School,2019,95.99711609,9.041095734
02M260,The Clinton School,2020,95.84757996,9.871794701
02M260,The Clinton School,2021,94.67984009,14.69849205
02M260,The Clinton School,2022,91.77914429,25.19379807
02M260,The Clinton School,2023,92.6913147,22.30576515
02M267,"East Side Elementary School, PS 267",2019,95.47886658,8.823529243
02M267,"East Side Elementary School, PS 267",2020,95.22850037,8.991228104
02M267,"East Side Elementary School, PS 267",2021,97.73863983,5.164319038
02M267,"East Side Elementary School, PS 267",2022,93.5479126,17.72151947
02M267,"East Side Elementary School, PS 267",2023,93.50888062,22.36503792
02M276,Battery Park City School,2019,95.48332977,8.977272987
02M276,Battery Park City School,2020,95.78194427,9.257143021
02M276,Battery Park City School,2021,97.68136597,5.724725723
02M276,Battery Park City School,2022,93.34468079,20.84432793
02M276,Battery Park City School,2023,93.43102264,20.32520294
02M280,Manhattan Early College School for Advertising,2019,89.39122772,34.1067276
02M280,Manhattan Early College School for Advertising,2020,88.2103653,40.82969284
02M280,Manhattan Early College School for Advertising,2021,81.1879425,50.32258224
02M280,Manhattan Early College School for Advertising,2022,80.8223877,59.375
02M280,Manhattan Early College School for Advertising,2023,83.39432526,49.26108551
02M281,The River School,2019,94.77490997,15.42699718
02M281,The River School,2020,93.86312866,15.23178768
02M281,The River School,2021,95.48149109,11.41078854
02M281,The River School,2022,93.08210754,22.33606529
02M281,The River School,2023,92.01165771,26.38623238
02M282,Urban Assembly Maker Academy,2019,89.17450714,32.92978287
02M282,Urban Assembly Maker Academy,2020,89.9649353,32.5112114
02M282,Urban Assembly Maker Academy,2021,81.31124115,55.89431
02M282,Urban Assembly Maker Academy,2022,81.61267853,57.76515198
02M282,Urban Assembly Maker Academy,2023,86.45848083,42.37288284
02M288,Food and Finance High School,2019,88.05026245,41.87817383
02M288,Food and Finance High School,2020,89.05006409,35.17588043
02M288,Food and Finance High School,2021,81.82360077,40.19607925
02M288,Food and Finance High School,2022,81.2953949,55.22727203
02M288,Food and Finance High School,2023,86.6817627,43.40044785
02M289,I.S. 289,2019,96.92396545,6.271777153
02M289,I.S. 289,2020,96.9907074,6.428571224
02M289,I.S. 289,2021,97.69103241,4.135338306
02M289,I.S. 289,2022,94.1381073,17.22689056
02M289,I.S. 289,2023,95.26010132,11.11111069
02M290,P.S. 290 Manhattan New School,2019,95.56479645,6.785137177
02M290,P.S. 290 Manhattan New School,2020,95.37224579,8.2191782
02M290,P.S. 290 Manhattan New School,2021,97.18449402,11.660079
02M290,P.S. 290 Manhattan New School,2022,94.32840729,14.58333302
02M290,P.S. 290 Manhattan New School,2023,93.38114929,22.52252197
02M294,Essex Street Academy,2019,88.7756424,31.15727043
02M294,Essex Street Academy,2020,89.05355835,37.93103409
02M294,Essex Street Academy,2021,84.61275482,44.23592377
02M294,Essex Street Academy,2022,84.43505859,47.25274658
02M294,Essex Street Academy,2023,84.03339386,48.35165024
02M296,High School of Hospitality Management,2019,84.34025574,41.25326538
02M296,High School of Hospitality Management,2020,80.07559967,48.2558136
02M296,High School of Hospitality Management,2021,70.23892212,72
02M296,High School of Hospitality Management,2022,79.91030121,58.36575699
02M296,High School of Hospitality Management,2023,72.54810333,74.35897064
02M297,M.S. 297,2019,94.2784729,15.64625835
02M297,M.S. 297,2020,93.94259644,17.90540504
02M297,M.S. 297,2021,92.51093292,20.86330986
02M297,M.S. 297,2022,91.53964233,27.86624146
02M297,M.S. 297,2023,87.04307556,48.38709641
02M298,Pace High School,2019,87.09903717,45.45454407
02M298,Pace High School,2020,87.66059875,40
02M298,Pace High School,2021,74.35363007,59.56006622
02M298,Pace High School,2022,79.73509216,64.16938019
02M298,Pace High School,2023,79.78979492,62.9629631
02M300,"Urban Assembly School of Design and Construction,",2019,81.54053497,48.56230164
02M300,"Urban Assembly School of Design and Construction,",2020,83.14333344,44.90565872
02M300,"Urban Assembly School of Design and Construction,",2021,84.31568909,44.82758713
02M300,"Urban Assembly School of Design and Construction,",2022,82.05459595,60.7843132
02M300,"Urban Assembly School of Design and Construction,",2023,82.33596039,54.13223267
02M303,"Facing History School, The",2019,80.21844482,56.80628204
02M303,"Facing History School, The",2020,82.94650269,52.18579102
02M303,"Facing History School, The",2021,81.14324951,55.8479538
02M303,"Facing History School, The",2022,79.44470978,63.03725052
02M303,"Facing History School, The",2023,78.01262665,64.61538696
02M305,"Urban Assembly Academy of Government and Law, The",2019,85.32118988,47.14714813
02M305,"Urban Assembly Academy of Government and Law, The",2020,86.47981262,44.51219559
02M305,"Urban Assembly Academy of Government and Law, The",2021,87.84867859,44.57143021
02M305,"Urban Assembly Academy of Government and Law, The",2022,79.45854187,58.430233
02M305,"Urban Assembly Academy of Government and Law, The",2023,80.07942963,56.63430405
02M308,Lower Manhattan Arts Academy,2019,87.17602539,44.73684311
02M308,Lower Manhattan Arts Academy,2020,84.67822266,49.68944168
02M308,Lower Manhattan Arts Academy,2021,83.97569275,54.25220108
02M308,Lower Manhattan Arts Academy,2022,78.63613129,66.66666412
02M308,Lower Manhattan Arts Academy,2023,78.7926712,61.746986390000004
02M312,New York City Lab Middle School for Collaborative,2019,98.21088409,2.123893738
02M312,New York City Lab Middle School for Collaborative,2020,97.89949036,2.640264034
02M312,New York City Lab Middle School for Collaborative,2021,98.49365997,1.393728256
02M312,New York City Lab Middle School for Collaborative,2022,96.47193146,7.564575672
02M312,New York City Lab Middle School for Collaborative,2023,95.95201874,7.992565155
02M316,"Urban Assembly School of Business for Young Women,",2019,81.1739502,52.5773201
02M316,"Urban Assembly School of Business for Young Women,",2020,77.99649048,58.757061
02M316,"Urban Assembly School of Business for Young Women,",2021,69.69451904,67.80821991
02M316,"Urban Assembly School of Business for Young Women,",2022,77.94490051,70.24793243
02M316,"Urban Assembly School of Business for Young Women,",2023,80.75224304,72.63157654
02M340,Sixth Avenue Elementary School,2019,94.60987091,13.2947979
02M340,Sixth Avenue Elementary School,2020,94.57797241,12.25490189
02M340,Sixth Avenue Elementary School,2021,96.57491302,9.315068245
02M340,Sixth Avenue Elementary School,2022,93.37075806,19.88636398
02M340,Sixth Avenue Elementary School,2023,90.42082977,34.14634323
02M343,The Peck Slip School,2019,95.64156342,7.010309219
02M343,The Peck Slip School,2020,95.20908356,9.915612221
02M343,The Peck Slip School,2021,97.14485931,7.568807125
02M343,The Peck Slip School,2022,92.64289856,25.77319527
02M343,The Peck Slip School,2023,93.64051056,20
02M347,The 47 American Sign Language & English Lower Scho,2019,90.36441803,43.86792374
02M347,The 47 American Sign Language & English Lower Scho,2020,90.22312164,40.81632614
02M347,The 47 American Sign Language & English Lower Scho,2021,88.33100891,42.5742569
02M347,The 47 American Sign Language & English Lower Scho,2022,84.84324646,64.0625
02M347,The 47 American Sign Language & English Lower Scho,2023,89.59672546,35.3535347
02M374,Gramercy Arts High School,2019,84.30773926,47.94816589
02M374,Gramercy Arts High School,2020,87.83055878,37.92325211
02M374,Gramercy Arts High School,2021,92.30527496,20.86776924
02M374,Gramercy Arts High School,2022,81.65100861,63.03939819
02M374,Gramercy Arts High School,2023,85.09049988,53.16698837
02M376,NYC iSchool,2019,94.88347626,11.30064011
02M376,NYC iSchool,2020,94.83499908,13.46153831
02M376,NYC iSchool,2021,92.44947815,20.44989777
02M376,NYC iSchool,2022,90.45336151,32.55319214
02M376,NYC iSchool,2023,91.58429718,26.63755417
02M391,District 2 Pre-K Center,2023,87.21452332,52.650177
02M392,Manhattan Business Academy,2019,85.03578949,47.36841965
02M392,Manhattan Business Academy,2020,85.90885162,40
02M392,Manhattan Business Academy,2021,86.55042267,33.25183487
02M392,Manhattan Business Academy,2022,76.81054688,76.52811432
02M392,Manhattan Business Academy,2023,85.11571503,51.49253845
02M393,Business Of Sports School,2019,85.27471161,50.33707809
02M393,Business Of Sports School,2020,83.88961029,57.88288116
02M393,Business Of Sports School,2021,79.21738434,47.81659317
02M393,Business Of Sports School,2022,80.82987213,63.07053757
02M393,Business Of Sports School,2023,80.44113159,67.83369446
02M397,Spruce Street School,2019,95.02690125,10.74523354
